date,open,high,low,close
2023-02-09 17:35:00,1.4495659000563688,1.4423487399940247,1.42937441406957,1.4235875647109055
2023-02-09 17:40:00,1.423701324548589,1.4164784871683156,1.390171793417467,1.3864493411463783
2023-02-09 17:45:00,1.3862380065469135,1.3966011993856868,1.3818624748989876,1.3931104052927215
2023-02-09 17:50:00,1.392862315094231,1.4146545412856406,1.3956162573422592,1.4152023145006127
2023-02-09 17:55:00,1.4157868884939313,1.438626401457952,1.4191055846168836,1.443955287854844
2023-02-09 18:00:00,1.4436983009123983,1.4364798529021499,1.420184555827492,1.4269491073247949
2023-02-09 18:05:00,1.4270134788222477,1.4370382036825617,1.4341119658218975,1.4377035628459844
2023-02-09 18:10:00,1.4375453851081483,1.448825609046791,1.4429049610899598,1.454598105429447
2023-02-09 18:15:00,1.4542674224148588,1.4488752402272738,1.4481881994315586,1.4431738222287356
2023-02-09 18:20:00,1.4437231110567696,1.4391599366481211,1.433169416258607,1.4284376132792835
2023-02-09 18:25:00,1.4282415809686593,1.4315167348540512,1.4277497562696904,1.430050161396649
2023-02-09 18:30:00,1.4306605700449284,1.450848079651391,1.4317679938816092,1.4329899606567678
2023-02-09 18:35:00,1.4336129772251909,1.4264667622401128,1.4290023550314297,1.4237116068737794
2023-02-09 18:40:00,1.423502843393615,1.426243421927948,1.4098537165351168,1.4235007351968927
2023-02-09 18:45:00,1.423316767310824,1.4177440822705816,1.4207550463526417,1.4153387608797738
2023-02-09 18:50:00,1.415414736328352,1.4118379717933442,1.413809944307347,1.4127834923245643
2023-02-09 18:55:00,1.4133554943454794,1.414952328368528,1.4126441593211718,1.4175467113789326
2023-02-09 19:00:00,1.4177592949715014,1.424580777381835,1.4121108746998379,1.4078466142421737
2023-02-09 19:05:00,1.4084058705432698,1.4100016181155492,1.409618079144294,1.4059239607176244
2023-02-09 19:10:00,1.406222577838537,1.4088849165547284,1.4070508717811212,1.4084792292728312
2023-02-09 19:15:00,1.4086911872035464,1.4083265657743165,1.4052029785583564,1.4149170175260004
2023-02-09 19:20:00,1.4154643566170948,1.4512327213001208,1.409593275208416,1.4027856939969061
2023-02-09 19:25:00,1.4030964996476696,1.4086863918328034,1.406009106474326,1.4137262127624084
2023-02-09 19:30:00,1.414285874759426,1.4076193214524624,1.3957402770216396,1.3946485281123615
2023-02-09 19:35:00,1.3951200382320805,1.3897769120695505,1.350845153085981,1.3490258206072447
2023-02-09 19:40:00,1.3487994986896097,1.3635716487755971,1.3454130911291238,1.3694307564000447
2023-02-09 19:45:00,1.3696648301064371,1.3628271810683832,1.3570461370549949,1.3552031203183759
2023-02-09 19:50:00,1.3557587441859493,1.3499230741433272,1.3534867722567805,1.353094403549517
2023-02-09 19:55:00,1.352880767438801,1.3626038407562184,1.356078783555829,1.363042585012024
2023-02-09 20:00:00,1.3636235599518642,1.3596011543371198,1.3583855495923012,1.3516183018113126
2023-02-09 20:05:00,1.3521860833963855,1.35360818929404,1.3421141676576103,1.3584034081205298
2023-02-09 20:10:00,1.3581157079012844,1.3624425394196533,1.3619821202943287,1.3649776427528604
2023-02-09 20:15:00,1.365112168614181,1.360841933849143,1.3485631909853844,1.3452425346395818
2023-02-09 20:20:00,1.3450407618172575,1.34590294852437,1.3441232864635684,1.3518787903533507
2023-02-09 20:25:00,1.352434184840105,1.345195704202516,1.3417669125553453,1.338966001198148
2023-02-09 20:30:00,1.3390491119514274,1.333544784584606,1.3341769081772714,1.3286829058958802
2023-02-09 20:35:00,1.3292366998523109,1.3438804779197702,1.3325522503773886,1.3509484741317939
2023-02-09 20:40:00,1.3514913993539697,1.3501836378408547,1.3492577011899143,1.3546077179365799
2023-02-09 20:45:00,1.3551881108653934,1.352466672142979,1.3473105922236421,1.3422655227306017
2023-02-09 20:50:00,1.342026329276064,1.353173916464833,1.3487244165685777,1.3517671524067638
2023-02-09 20:55:00,1.3515658297870867,1.3483472841630568,1.3468269154740593,1.3483683971440101
2023-02-09 21:00:00,1.349010384916772,1.3497369572165252,1.3505971137272208,1.3534045089567008
2023-02-09 21:05:00,1.3536002616255882,1.3509653289334285,1.3590056479892019,1.3546945474505925
2023-02-09 21:10:00,1.3548283637719998,1.3496873260360425,1.3564012347222156,1.356517967244842
2023-02-09 21:15:00,1.3566767195277103,1.3544022881817366,1.3583855495923012,1.3605245291056787
2023-02-09 21:20:00,1.3611425455146666,1.3558912235961644,1.3648097689841998,1.3599167225075957
2023-02-09 21:25:00,1.3596663419245325,1.3558912235961644,1.3639044253247226,1.357373858168676
2023-02-09 21:30:00,1.3571605173429635,1.3615739937612372,1.3601094231356885,1.3596934466144217
2023-02-09 21:35:00,1.3594430506251873,1.357950917586127,1.3611511884424807,1.3624223741976538
2023-02-09 21:40:00,1.3621225462173587,1.3586209385226184,1.360828737276094,1.3554015877789756
2023-02-09 21:45:00,1.355547857958787,1.3525659345039416,1.3567236858886054,1.3583910039042428
2023-02-09 21:50:00,1.358773176727143,1.3532607710306728,1.3599233936166168,1.3541363577176608
2023-02-09 21:55:00,1.3542825405958152,1.3526155656844214,1.3593156971876539,1.3594577665049608
2023-02-09 23:00:00,1.374763314774878,1.3712024427745473,1.372387371394333,1.367086359521722
2023-02-09 23:05:00,1.3672086258136138,1.3605689623564985,1.3617712868393816,1.358651492446278
2023-02-09 23:10:00,1.3587111513662116,1.3631745993317503,1.364846974888013,1.3675081028754956
2023-02-09 23:15:00,1.3677172337732384,1.3616484405319598,1.3708743313058958,1.3651761102134599
2023-02-09 23:20:00,1.365571156285063,1.3584596371860562,1.3669925153412918,1.3629557554980112
2023-02-09 23:25:00,1.3630529266313083,1.358496860571416,1.3673645743794323,1.3632534566889107
2023-02-09 23:30:00,1.3634622940134444,1.3584348215958164,1.369559722704465,1.3622735236022054
2023-02-09 23:35:00,1.362333432444521,1.357218857674033,1.368852810531997,1.3631170103097496
2023-02-09 23:40:00,1.3630405215591226,1.3599113492151242,1.3685799672373613,1.3669127004936994
2023-02-09 23:45:00,1.3671341953804967,1.3631373759463876,1.3729826658553586,1.3672600185497474
2023-02-09 23:50:00,1.3676303982679356,1.3610900897515479,1.3706262919471353,1.3670367426565735
2023-02-09 23:55:00,1.3671838156692395,1.3622440146977315,1.3718912926768125,1.3684384190970496
2023-02-10 00:00:00,1.3689949562083956,1.3633979396439122,1.3454751009688153,1.3408266336412615
2023-02-10 00:05:00,1.3412448097283456,1.3501836378408547,1.3454626990008776,1.3570265401126282
2023-02-10 00:10:00,1.3573589984979402,1.359824494649282,1.3514652514828818,1.3544340589085573
2023-02-10 00:15:00,1.3548531739163712,1.3482728373923372,1.3520481439759695,1.3494847766098794
2023-02-10 00:20:00,1.3496306385260708,1.350518648309099,1.3526558404049325,1.3553271624812528
2023-02-10 00:25:00,1.35547342752567,1.3529381683575485,1.3605930998852713,1.3581801322273561
2023-02-10 00:30:00,1.358587100644352,1.3606185935369783,1.3653430536055338,1.3669995300077094
2023-02-10 00:35:00,1.3671466004526824,1.3603580298394538,1.3636439839980246,1.356654413624006
2023-02-10 00:40:00,1.3571233021264064,1.350828843187106,1.3603574624944488,1.356046607025923
2023-02-10 00:45:00,1.3562301369290168,1.3630877447659078,1.36122560025011,1.3701502009447148
2023-02-10 00:50:00,1.3699997670554593,1.365395594658272,1.370861929337958,1.3694307564000447
2023-02-10 00:55:00,1.3692306525799294,1.3664626650386134,1.372040116292071,1.3735241477748914
2023-02-10 01:00:00,1.3740810358046478,1.3761283374372832,1.3749297748216307,1.3831870322627888
2023-02-10 01:05:00,1.3832359790779056,1.3952239341273385,1.3903454209685981,1.400639764579183
2023-02-10 01:10:00,1.4012357388197705,1.3993805454926205,1.403355085335589,1.4003792760371478
2023-02-10 01:15:00,1.4006278902826577,1.3966011993856868,1.4015692019525128,1.3994241513830168
2023-02-10 01:20:00,1.3994990287137314,1.398946272663411,1.4035535168225983,1.3962734804460142
2023-02-10 01:25:00,1.3961868744400754,1.3907943512694116,1.388348704130575,1.386523766444104
2023-02-10 01:30:00,1.3871187666721203,1.3816994374462737,1.3663104071047023,1.3606981881337041
2023-02-10 01:35:00,1.3613286215974547,1.354886192191426,1.3483399555624995,1.3486536941186225
2023-02-10 01:40:00,1.3484893718849618,1.3467342707974266,1.335020241997057,1.350960878348081
2023-02-10 01:45:00,1.3513549435599244,1.364340932073051,1.3528666738598796,1.3695051816977675
2023-02-10 01:50:00,1.3696152098176944,1.3674925120335946,1.368902418403748,1.3627696922537016
2023-02-10 01:55:00,1.3629660911260055,1.3625542095757357,1.360704717596711,1.3663669149770519
