datetime,open,high,low,close,open_lag1,open_lag2,open_lag3,open_lag4,open_lag5,high_lag1,high_lag2,high_lag3,high_lag4,high_lag5,low_lag1,low_lag2,low_lag3,low_lag4,low_lag5,close_lag1,close_lag2,close_lag3,close_lag4,close_lag5,EMAF,STO_K
2021-07-12 00:00:00,1802.878,1803.768,1801.848,1802.915,1805.155,1805.428,1808.788,1806.358,1807.778,1805.468,1807.345,1810.708,1809.298,1808.378,1802.208,1804.908,1804.198,1805.478,1806.218,1802.898,1805.145,1805.428,1808.768,1806.368,1803.857980035544,11.569129149267603
2021-07-12 01:00:00,1802.905,1802.905,1800.225,1802.245,1802.878,1805.155,1805.428,1808.788,1806.358,1803.768,1805.468,1807.345,1810.708,1809.298,1801.848,1802.208,1804.908,1804.198,1805.478,1802.915,1802.898,1805.145,1805.428,1808.768,1803.8042140343591,13.143276530205483
2021-07-12 02:00:00,1802.235,1802.305,1798.808,1800.738,1802.905,1802.878,1805.155,1805.428,1808.788,1802.905,1803.768,1805.468,1807.345,1810.708,1800.225,1801.848,1802.208,1804.908,1804.198,1802.245,1802.915,1802.898,1805.145,1805.428,1803.7020068998804,17.973218627696657
2021-07-12 03:00:00,1800.688,1806.158,1798.865,1803.898,1802.235,1802.905,1802.878,1805.155,1805.428,1802.305,1802.905,1803.768,1805.468,1807.345,1798.808,1800.225,1801.848,1802.208,1804.908,1800.738,1802.245,1802.915,1802.898,1805.145,1803.7085400032179,37.04282239094758
2021-07-12 04:00:00,1803.898,1804.915,1801.828,1803.118,1800.688,1802.235,1802.905,1802.878,1805.155,1806.158,1802.305,1802.905,1803.768,1805.468,1798.865,1798.808,1800.225,1801.848,1802.208,1803.898,1800.738,1802.245,1802.915,1802.898,1803.688855336444,50.166209937959934
2021-07-12 05:00:00,1803.068,1804.865,1800.448,1801.768,1803.898,1800.688,1802.235,1802.905,1802.878,1804.915,1806.158,1802.305,1802.905,1803.768,1801.828,1798.865,1798.808,1800.225,1801.848,1803.118,1803.898,1800.738,1802.245,1802.915,1803.624826825229,56.054421768707726
2021-07-12 06:00:00,1801.828,1802.268,1798.478,1800.178,1803.068,1803.898,1800.688,1802.235,1802.905,1804.865,1804.915,1806.158,1802.305,1802.905,1800.448,1801.828,1798.865,1798.808,1800.225,1801.768,1803.118,1803.898,1800.738,1802.245,1803.5099325977214,40.34899376417302
2021-07-12 07:00:00,1800.188,1801.588,1798.158,1799.995,1801.828,1803.068,1803.898,1800.688,1802.235,1802.268,1804.865,1804.915,1806.158,1802.305,1798.478,1800.448,1801.828,1798.865,1798.808,1800.178,1801.768,1803.118,1803.898,1800.738,1803.3927681777973,28.456675170068667
2021-07-12 08:00:00,1799.995,1803.898,1798.938,1802.648,1800.188,1801.828,1803.068,1803.898,1800.688,1801.588,1802.268,1804.865,1804.915,1806.158,1798.158,1798.478,1800.448,1801.828,1798.865,1799.995,1800.178,1801.768,1803.118,1803.898,1803.3679425718708,37.18250816026194
2021-07-12 09:00:00,1802.648,1805.008,1791.938,1792.298,1799.995,1800.188,1801.828,1803.068,1803.898,1803.898,1801.588,1802.268,1804.865,1804.915,1798.938,1798.158,1798.478,1800.448,1801.828,1802.648,1799.995,1800.178,1801.768,1803.118,1802.9989444861417,30.72216906734286
2021-07-12 10:00:00,1792.308,1807.408,1791.375,1805.188,1802.648,1799.995,1800.188,1801.828,1803.068,1805.008,1803.898,1801.588,1802.268,1804.865,1791.938,1798.938,1798.158,1798.478,1800.448,1792.298,1802.648,1799.995,1800.178,1801.768,1803.0719130032703,51.785855162688314
2021-07-12 11:00:00,1805.188,1806.508,1803.228,1805.065,1792.308,1802.648,1799.995,1800.188,1801.828,1807.408,1805.008,1803.898,1801.588,1802.268,1791.375,1791.938,1798.938,1798.158,1798.478,1805.188,1792.298,1802.648,1799.995,1800.178,1803.1383492364946,58.098116081132694
2021-07-12 12:00:00,1805.065,1806.074,1804.278,1805.578,1805.188,1792.308,1802.648,1799.995,1800.188,1806.508,1807.408,1805.008,1803.898,1801.588,1803.228,1791.375,1791.938,1798.938,1798.158,1805.065,1805.188,1792.298,1802.648,1799.995,1803.2196709286115,86.70866338177588
2021-07-12 13:00:00,1805.598,1806.218,1803.918,1805.658,1805.065,1805.188,1792.308,1802.648,1799.995,1806.074,1806.508,1807.408,1805.008,1803.898,1804.278,1803.228,1791.375,1791.938,1798.938,1805.578,1805.065,1805.188,1792.298,1802.648,1803.3009485643245,87.68581467390213
2021-07-12 14:00:00,1805.658,1806.478,1805.118,1806.368,1805.598,1805.065,1805.188,1792.308,1802.648,1806.218,1806.074,1806.508,1807.408,1805.008,1803.918,1804.278,1803.228,1791.375,1791.938,1805.658,1805.578,1805.065,1805.188,1792.298,1803.4031836121803,90.39481070292538
2021-07-12 15:00:00,1806.368,1807.408,1805.147,1806.258,1805.658,1805.598,1805.065,1805.188,1792.308,1806.478,1806.218,1806.074,1806.508,1807.408,1805.118,1803.918,1804.278,1803.228,1791.375,1806.368,1805.658,1805.578,1805.065,1805.188,1803.498344158441,85.02880969881674
2021-07-12 16:00:00,1806.198,1806.198,1804.968,1805.578,1806.368,1805.658,1805.598,1805.065,1805.188,1807.408,1806.478,1806.218,1806.074,1806.508,1805.147,1805.118,1803.918,1804.278,1803.228,1806.258,1806.368,1805.658,1805.578,1805.065,1803.5676660198262,71.1886289493592
2021-07-12 18:00:00,1805.738,1806.938,1805.648,1806.808,1806.198,1806.368,1805.658,1805.598,1805.065,1806.198,1807.408,1806.478,1806.218,1806.074,1804.968,1805.147,1805.118,1803.918,1804.278,1805.578,1806.258,1806.368,1805.658,1805.578,1803.6756771524988,67.62017703806508
2021-07-12 19:00:00,1806.878,1807.438,1806.258,1806.998,1805.738,1806.198,1806.368,1805.658,1805.598,1806.938,1806.198,1807.408,1806.478,1806.218,1805.648,1804.968,1805.147,1805.118,1803.918,1806.808,1805.578,1806.258,1806.368,1805.658,1803.7864212474155,70.85290921816429
2021-07-12 20:00:00,1806.968,1808.428,1806.628,1807.145,1806.878,1805.738,1806.198,1806.368,1805.658,1807.438,1806.938,1806.198,1807.408,1806.478,1806.258,1805.648,1804.968,1805.147,1805.118,1806.998,1806.808,1805.578,1806.258,1806.368,1803.898373872502,75.97111096165195
2021-07-12 21:00:00,1807.175,1810.928,1806.655,1810.568,1806.968,1806.878,1805.738,1806.198,1806.368,1808.428,1807.438,1806.938,1806.198,1807.408,1806.628,1806.258,1805.648,1804.968,1805.147,1807.145,1806.998,1806.808,1805.578,1806.258,1804.1206947434187,79.68834716864637
2021-07-12 22:00:00,1810.558,1812.598,1809.418,1811.688,1807.175,1806.968,1806.878,1805.738,1806.198,1810.928,1808.428,1807.438,1806.938,1806.198,1806.655,1806.628,1806.258,1805.648,1804.968,1810.568,1807.145,1806.998,1806.808,1805.578,1804.3729382519714,81.26176050275781
2021-07-12 23:00:00,1811.678,1811.788,1808.628,1809.308,1810.558,1807.175,1806.968,1806.878,1805.738,1812.598,1810.928,1808.428,1807.438,1806.938,1809.418,1806.655,1806.628,1806.258,1805.648,1811.688,1810.568,1807.145,1806.998,1806.808,1804.537440310239,76.32448729475759
2021-07-13 00:00:00,1809.338,1810.248,1808.528,1809.598,1811.678,1810.558,1807.175,1806.968,1806.878,1811.788,1812.598,1810.928,1808.428,1807.438,1808.628,1809.418,1806.655,1806.628,1806.258,1809.308,1811.688,1810.568,1807.145,1806.998,1804.706125633231,61.5874913530813
2021-07-13 01:00:00,1809.548,1809.788,1805.948,1806.508,1809.338,1811.678,1810.558,1807.175,1806.968,1810.248,1811.788,1812.598,1810.928,1808.428,1808.528,1808.628,1809.418,1806.655,1806.628,1809.598,1809.308,1811.688,1810.568,1807.145,1804.7661881121235,35.425683956892044
2021-07-13 02:00:00,1806.608,1812.208,1806.318,1810.538,1809.548,1809.338,1811.678,1810.558,1807.175,1809.788,1810.248,1811.788,1812.598,1810.928,1805.948,1808.528,1808.628,1809.418,1806.655,1806.508,1809.598,1809.308,1811.688,1810.568,1804.9585818417193,42.397450913716376
2021-07-13 03:00:00,1810.508,1812.018,1809.508,1809.838,1806.608,1809.548,1809.338,1811.678,1810.558,1812.208,1809.788,1810.248,1811.788,1812.598,1806.318,1805.948,1808.528,1808.628,1809.418,1810.538,1806.508,1809.598,1809.308,1811.688,1805.121229113662,46.5280613674754
2021-07-13 04:00:00,1809.838,1809.908,1805.808,1808.858,1810.508,1806.608,1809.548,1809.338,1811.678,1812.018,1812.208,1809.788,1810.248,1811.788,1809.508,1806.318,1805.948,1808.528,1808.628,1809.838,1810.538,1806.508,1809.598,1809.308,1805.2457881432067,59.60646049028217
2021-07-13 05:00:00,1808.858,1809.365,1806.308,1808.208,1809.838,1810.508,1806.608,1809.548,1809.338,1809.908,1812.018,1812.208,1809.788,1810.248,1805.808,1809.508,1806.318,1805.948,1808.528,1808.858,1809.838,1810.538,1806.508,1809.598,1805.3445285384332,49.09894169328992
2021-07-13 06:00:00,1808.208,1809.908,1807.218,1808.518,1808.858,1809.838,1810.508,1806.608,1809.548,1809.365,1809.908,1812.018,1812.208,1809.788,1806.308,1805.808,1809.508,1806.318,1805.948,1808.208,1808.858,1809.838,1810.538,1806.508,1805.4503109204854,42.49999999999982
2021-07-13 07:00:00,1808.528,1809.425,1806.958,1809.288,1808.208,1808.858,1809.838,1810.508,1806.608,1809.908,1809.365,1809.908,1812.018,1812.208,1807.218,1806.308,1805.808,1809.508,1806.318,1808.518,1808.208,1808.858,1809.838,1810.538,1805.5782338898027,45.29413244766533
2021-07-13 08:00:00,1809.288,1817.061,1798.508,1800.268,1808.528,1808.208,1808.858,1809.838,1810.508,1809.425,1809.908,1809.365,1809.908,1812.018,1806.958,1807.218,1806.308,1805.808,1809.508,1809.288,1808.518,1808.208,1808.858,1809.838,1805.401226093476,35.956244594846986
2021-07-13 09:00:00,1800.278,1815.128,1798.808,1813.708,1809.288,1808.528,1808.208,1808.858,1809.838,1817.061,1809.425,1809.908,1809.365,1809.908,1798.508,1806.958,1807.218,1806.308,1805.808,1800.268,1809.288,1808.518,1808.208,1808.858,1805.678118557027,49.15081162353982
2021-07-13 10:00:00,1813.708,1814.268,1808.648,1812.688,1800.278,1809.288,1808.528,1808.208,1808.858,1815.128,1817.061,1809.425,1809.908,1809.365,1798.808,1798.508,1806.958,1807.218,1806.308,1813.708,1800.268,1809.288,1808.518,1808.208,1805.9117812717925,55.94782514957203
2021-07-13 11:00:00,1812.718,1814.838,1810.578,1813.158,1813.708,1800.278,1809.288,1808.528,1808.208,1814.268,1815.128,1817.061,1809.425,1809.908,1808.648,1798.808,1798.508,1806.958,1807.218,1812.688,1813.708,1800.268,1809.288,1808.518,1806.153321896066,79.10670331842154
2021-07-13 12:00:00,1813.138,1813.848,1811.148,1811.438,1812.718,1813.708,1800.278,1809.288,1808.528,1814.838,1814.268,1815.128,1817.061,1809.425,1810.578,1808.648,1798.808,1798.508,1806.958,1813.158,1812.688,1813.708,1800.268,1809.288,1806.3294778328639,75.02829731040849
2021-07-13 13:00:00,1811.438,1811.548,1807.008,1807.298,1813.138,1812.718,1813.708,1800.278,1809.288,1813.848,1814.838,1814.268,1815.128,1817.061,1811.148,1810.578,1808.648,1798.808,1798.508,1811.438,1813.158,1812.688,1813.708,1800.268,1806.3617619051017,66.89242094455444
2021-07-13 14:00:00,1807.268,1809.498,1805.125,1807.388,1811.438,1813.138,1812.718,1813.708,1800.278,1811.548,1813.848,1814.838,1814.268,1815.128,1807.008,1811.148,1810.578,1808.648,1798.808,1807.298,1811.438,1813.158,1812.688,1813.708,1806.3959698415983,48.33765458953718
