datetime,open,high,low,close
2022-10-31 18:00:00,-2.9479997809162466,-2.9534028248936885,-2.9378736870362214,-2.9511626250164475
2022-10-31 19:00:00,-2.9509364245738254,-2.9446344244243217,-2.956534864331811,-2.9270486673634823
2022-10-31 20:00:00,-2.9274278192939245,-2.878333010348926,-2.9151881592663993,-2.8766721366000096
2022-10-31 21:00:00,-2.874738249669216,-2.8538737879870033,-2.8640835696534164,-2.853779334494854
2022-10-31 22:00:00,-2.8537026074693816,-2.8575657460793686,-2.877446277791805,-2.8721894137029844
2022-10-31 23:00:00,-2.8722498305698965,-2.8766408628899236,-2.865637372925321,-2.8678612674575805
2022-11-01 00:00:00,-2.867783041006523,-2.8223383126147157,-2.8480793959527833,-2.803696499369462
2022-11-01 01:00:00,-2.8053407232347927,-2.7426535504544938,-2.787620910642929,-2.7222346039648904
2022-11-01 02:00:00,-2.722635564225749,-2.703134215707466,-2.775516783154783,-2.751758744424613
2022-11-01 03:00:00,-2.7520174568208144,-2.7225169956923847,-2.7299748092552223,-2.718849375294377
2022-11-01 04:00:00,-2.7180142144698713,-2.690350810812652,-2.72393051452751,-2.6727700754459844
2022-11-01 05:00:00,-2.6733463188361317,-2.6580615606631737,-2.657567576784409,-2.6636500530003127
2022-11-01 06:00:00,-2.6642272674783802,-2.6194498322805186,-2.643288124715596,-2.6440188182443727
2022-11-01 07:00:00,-2.6419705997577627,-2.59343691088806,-2.627113032655054,-2.6183590940751893
2022-11-01 08:00:00,-2.6180137699195996,-2.614819501506341,-2.6586552390747453,-2.673249263066011
2022-11-01 09:00:00,-2.6764375226862183,-2.698365436504828,-2.778608851665873,-2.7519133210762345
2022-11-01 10:00:00,-2.7515383202240518,-2.754344751080321,-2.7691461897399674,-2.76262548303361
2022-11-01 11:00:00,-2.7657578579344433,-2.693888937317836,-2.766799946799389,-2.756086890670017
2022-11-01 12:00:00,-2.755093204651647,-2.7137332120643,-2.7349625177580386,-2.6928650401567893
2022-11-01 13:00:00,-2.6931300234766833,-2.684812873674102,-2.68444837338838,-2.682199251194903
2022-11-01 14:00:00,-2.6830836109639034,-2.7046571484205693,-2.709309225738876,-2.7061586321962467
2022-11-01 15:00:00,-2.7081223621495956,-2.726193570626032,-2.7121060716283036,-2.716978997809758
2022-11-01 17:00:00,-2.711352670172936,-2.7271319433078443,-2.7188029637302185,-2.729190553287862
2022-11-01 18:00:00,-2.7289879881376757,-2.729270202369671,-2.711950691301113,-2.727953940074887
2022-11-01 19:00:00,-2.7249539671133145,-2.6937351057306542,-2.7077554224669678,-2.6721517688394987
2022-11-01 20:00:00,-2.672248941469353,-2.680659420820191,-2.6743486521209943,-2.6791077181624705
2022-11-01 21:00:00,-2.679822390902063,-2.664507104166093,-2.697205098250729,-2.6474195045800477
2022-11-01 22:00:00,-2.6501622899604893,-2.6498931033838127,-2.64995394075207,-2.667529926956014
2022-11-01 23:00:00,-2.6673184713284668,-2.6771212943150076,-2.6664242554342747,-2.6763253384332812
2022-11-02 00:00:00,-2.6764375226862183,-2.6589691670275464,-2.6535276882774537,-2.6683028102141213
2022-11-02 01:00:00,-2.6680912722909875,-2.6654300936891837,-2.6627106656144193,-2.659631060058152
2022-11-02 02:00:00,-2.6606723830507817,-2.649739271796631,-2.6547707308949806,-2.635517102405186
2022-11-02 03:00:00,-2.6354790716725853,-2.6169731437268893,-2.6230731441480986,-2.6443279715476153
2022-11-02 04:00:00,-2.6435007456635575,-2.605589606275429,-2.626040908397439,-2.608311611719785
2022-11-02 05:00:00,-2.6074882208100574,-2.5945137319983322,-2.5881125705302175,-2.5959454795900596
2022-11-02 06:00:00,-2.595896206372236,-2.604358953577975,-2.586092626276742,-2.599037012622492
2022-11-02 07:00:00,-2.5990028662415723,-2.5645165724978622,-2.5935664200146085,-2.5716769452854726
2022-11-02 08:00:00,-2.5713365917833064,-2.585899163116147,-2.6149933671341885,-2.6265671142762943
2022-11-02 09:00:00,-2.6265145805073344,-2.6465088084658106,-2.681340766844568,-2.686681974091928
2022-11-02 10:00:00,-2.6858502384097314,-2.7077337801642045,-2.7226874719099827,-2.734137006139752
2022-11-02 11:00:00,-2.734861275452837,-2.729747080289934,-2.7242257371491685,-2.7148149246870545
2022-11-02 12:00:00,-2.7144438740230226,-2.693904320476554,-2.7155244388264967,-2.675567912840336
2022-11-02 13:00:00,-2.6755101615311934,-2.4030087891155922,-2.737448602993089,-2.6866974317570897
2022-11-02 14:00:00,-2.687565856546527,-2.668045230671277,-2.8782231794277573,-2.8830097793164953
2022-11-02 15:00:00,-2.8824508032751766,-2.883870947487473,-2.8901874646214316,-2.9071082793042993
2022-11-02 17:00:00,-2.9047074709957945,-2.9006539736490193,-2.915809680575161,-2.9248845942407784
2022-11-02 18:00:00,-2.9249548562138545,-2.944326761249958,-2.93740754605465,-2.9306039303507787
2022-11-02 19:00:00,-2.9311527199332774,-2.887732120325738,-2.9234233166074994,-2.867706690805959
2022-11-02 20:00:00,-2.8676284808140187,-2.839875113553453,-2.8477530972656835,-2.8627447802889043
2022-11-02 21:00:00,-2.8639035801746657,-2.8684877887692837,-2.871837047980223,-2.8918051907937627
2022-11-02 22:00:00,-2.8917244148254357,-2.889578099371923,-2.874633893869655,-2.870489070535145
2022-11-02 23:00:00,-2.8699314276823307,-2.872333578448831,-2.8590958611505966,-2.870009882915119
2022-11-03 00:00:00,-2.8701014438940846,-2.8800405409666436,-2.868123458160371,-2.8820823194067633
2022-11-03 01:00:00,-2.883223604237701,-2.90388443697984,-2.9036900150542957,-2.9183923748726746
2022-11-03 02:00:00,-2.9192515851104477,-2.940173308396047,-2.991029296968121,-2.989033904663735
2022-11-03 03:00:00,-2.9891127921223837,-3.0091052426122538,-3.0494522999917804,-3.031557941524831
2022-11-03 04:00:00,-3.0314622848685575,-3.036010387210367,-3.121067092793923,-3.0794612458623574
2022-11-03 05:00:00,-3.0785876875631133,-3.0953893798625765,-3.124656378352025,-3.1247522047874807
2022-11-03 06:00:00,-3.1215708770985535,-3.1298476553913206,-3.174067322398628,-3.145635510421558
2022-11-03 07:00:00,-3.145666811109974,-3.0840058424111163,-3.1495016926697983,-3.1689611271512543
2022-11-03 08:00:00,-3.169175416389875,-3.108003570011491,-3.1664381483335706,-3.1542763452472036
2022-11-03 09:00:00,-3.154167621697709,-2.9861689529634337,-3.138174466817604,-2.9695572465594164
2022-11-03 10:00:00,-2.96946819165509,-2.9869381108993425,-3.036074053820673,-3.0511737186156096
2022-11-03 11:00:00,-3.05217335066413,-3.0323184291180016,-3.046329155415249,-3.032639978086181
2022-11-03 12:00:00,-3.0326987664085907,-2.997398658827712,-3.012300863760514,-2.998772233715896
2022-11-03 13:00:00,-2.998695524057651,-2.979569577873329,-2.9900814769722595,-2.9709484364240093
2022-11-03 14:00:00,-2.9725748515244264,-2.973708594401701,-2.953567100082474,-2.9737308161531986
2022-11-03 15:00:00,-2.973332196467697,-2.989860911055799,-2.9785833327601563,-2.996762737244814
2022-11-03 17:00:00,-3.008278255992915,-3.0031058107121584,-2.988838434354736,-2.98455118176671
2022-11-03 18:00:00,-2.9839968497504934,-3.0041672486637125,-2.975941867197915,-2.992280014347789
2022-11-03 19:00:00,-2.9912766348174453,-2.9767852261453362,-2.9742326835988204,-2.9766677725340096
2022-11-03 20:00:00,-2.977211657299554,-2.948480214103869,-2.9764080081794866,-2.9293827748029693
2022-11-03 21:00:00,-2.9286643008339577,-2.8995617693800257,-2.9189328251516917,-2.886858737941873
2022-11-03 22:00:00,-2.886933048857804,-2.854335282748552,-2.8671756381645066,-2.845895925262153
2022-11-03 23:00:00,-2.846917415018442,-2.747591544403035,-2.8333182648696806,-2.7270264801651587
2022-11-04 00:00:00,-2.726499569038356,-2.7235784336439424,-2.7217551899468404,-2.723780370481105
2022-11-04 01:00:00,-2.722651020244999,-2.705903184276741,-2.7253133994395053,-2.7219254506616477
2022-11-04 02:00:00,-2.722805580437503,-2.7086567696872983,-2.7495527304812355,-2.75747808053461
2022-11-04 03:00:00,-2.7566388065766922,-2.706656959053932,-2.7347915993981293,-2.7159124189135664
2022-11-04 04:00:00,-2.710904445614674,-2.664522487324811,-2.7512774521130527,-2.7407838021594806
2022-11-04 05:00:00,-2.741507363730522,-2.671275694002097,-2.7287317666376985,-2.6865273974403068
2022-11-04 06:00:00,-2.686468479179748,-2.648508619099177,-2.6672166951029457,-2.6574669869354484
2022-11-04 07:00:00,-2.6567929222189246,-2.5385190342641217,-2.758875550112669,-2.53040497930251
2022-11-04 08:00:00,-2.5303626847504197,-2.4260681440341583,-2.5177252823128833,-2.4095260377344365
2022-11-04 09:00:00,-2.4107485517713543,-2.31084828523492,-2.4040024208420956,-2.3201807330971644
2022-11-04 10:00:00,-2.32033083915635,-2.3219241595120166,-2.3415239912787627,-2.3510960634214806
2022-11-04 11:00:00,-2.3523247990047356,-2.326539107127473,-2.3792814107860756,-2.3195624264906787
2022-11-04 12:00:00,-2.3187697812120582,-2.3168477171350155,-2.3120017291125503,-2.301013228296089
2022-11-04 13:00:00,-2.3013199354783227,-2.2113192483282345,-2.2928899488681083,-2.206103164200438
2022-11-04 14:00:00,-2.206404521261441,-2.2230104489540583,-2.2127137000377695,-2.203011631168009
2022-11-04 15:00:00,-2.2045652549706416,-2.211626911502598,-2.194844962410851,-2.19528279858693
2022-11-06 18:00:00,-2.300701694708306,-2.235640022261694,-2.3096865622374123,-2.328543329949891
2022-11-06 19:00:00,-2.3258795500672527,-2.3144017948988216,-2.322567591361511,-2.314770550290411
2022-11-06 20:00:00,-2.3152303528037095,-2.3122327695195595,-2.3354641585183282,-2.3325468652268904
2022-11-06 21:00:00,-2.3325256383449378,-2.3406916131482083,-2.3388825257165218,-2.3305373687558117
2022-11-06 22:00:00,-2.3314437169974087,-2.318386033006833,-2.328627424121945,-2.3152342802452752
2022-11-06 23:00:00,-2.316775954728751,-2.3393071288635725,-2.328332201500283,-2.3319440162855662
2022-11-07 00:00:00,-2.332077413786675,-2.319155190942742,-2.317595420891413,-2.3351746683044583
2022-11-07 01:00:00,-2.335632298214274,-2.3546902875817617,-2.339037906043712,-2.35496047971202
2022-11-07 02:00:00,-2.3552459866430677,-2.3697657831255876,-2.3935919389203253,-2.3998031663474406
2022-11-07 03:00:00,-2.399620217911049,-2.2991570846090963,-2.3915719946668497,-2.294381889941522
2022-11-07 04:00:00,-2.2945192870081335,-2.2336248284696096,-2.270996860766957,-2.237791377782864
2022-11-07 05:00:00,-2.2384139371290805,-2.2379474960694203,-2.2326023819181637,-2.2419649473766468
2022-11-07 06:00:00,-2.2432053030967123,-2.2639296511444433,-2.252957204780129,-2.2615961821325867
2022-11-07 07:00:00,-2.2615825099854727,-2.2711751189007106,-2.2734829460020074,-2.2591229557066406
2022-11-07 08:00:00,-2.2583522019621323,-2.2591608719418055,-2.290108641011399,-2.2469114002285364
2022-11-07 09:00:00,-2.2481512292568486,-2.2107039219795075,-2.2302716770103035,-2.2241886324401636
2022-11-07 10:00:00,-2.2186302324885325,-2.2400857551312505,-2.284499411199817,-2.231299158414757
2022-11-07 11:00:00,-2.231458728466387,-2.2367014602132484,-2.2506264998722725,-2.2362456112666464
2022-11-07 12:00:00,-2.2368683352040355,-2.257776387657166,-2.261658503102801,-2.260977875526101
2022-11-07 13:00:00,-2.260964269215456,-2.2713135673291744,-2.2548373067391365,-2.265460598423126
2022-11-07 14:00:00,-2.264055473065539,-2.2839277574780885,-2.2641445883378517,-2.285555563133931
2022-11-07 15:00:00,-2.285384779631132,-2.2973111055629154,-2.280304142365672,-2.302558994812303
2022-11-07 16:00:00,-2.3047202597134175,-2.3085408114271937,-2.2795427787624383,-2.2888016728179847
2022-11-07 18:00:00,-2.3011653752858185,-2.3131557590426497,-2.2885392997067724,-2.307041717709332
2022-11-07 19:00:00,-2.3078114635635036,-2.304079695398916,-2.3056466737304575,-2.2847826798758235
2022-11-07 20:00:00,-2.285400235650382,-2.2903886841397294,-2.3019175458778833,-2.315698010200139
2022-11-07 21:00:00,-2.3160031537662302,-2.327000601889018,-2.311706506490888,-2.3194233075042194
2022-11-07 22:00:00,-2.319403478001325,-2.3331538653762953,-2.3020573881723547,-2.32574549255554
2022-11-07 23:00:00,-2.3268069112222807,-2.34084544473539,-2.355352840398726,-2.3679449184482313
2022-11-08 00:00:00,-2.367765362235914,-2.39037921580796,-2.372304834095217,-2.3959232923917395
2022-11-08 01:00:00,-2.395756213098442,-2.369458119951221,-2.373547876712741,-2.362859346609882
2022-11-08 02:00:00,-2.3625257717100197,-2.374088450725398,-2.373843099334403,-2.364853385415799
2022-11-08 03:00:00,-2.364844174597585,-2.376549756120306,-2.4022776992102823,-2.416945717012273
2022-11-08 04:00:00,-2.4184765613965684,-2.3683812988409483,-2.4269987092663023,-2.3464587638728336
2022-11-08 05:00:00,-2.3464360556703245,-2.3625356985280384,-2.348842404689439,-2.3619164290349914
2022-11-08 06:00:00,-2.362062091132507,-2.3423837606072073,-2.346511699781579,-2.3296099088460793
2022-11-08 07:00:00,-2.3289707539173388,-2.3434605817174834,-2.3448025161824844,-2.3552696330152627
2022-11-08 08:00:00,-2.3555705630473263,-2.3136172538041953,-2.3331334536104715,-2.3246634559941897
2022-11-08 09:00:00,-2.3246430685272195,-2.234701649579882,-2.3023836868594545,-2.2277438954274604
2022-11-08 10:00:00,-2.228985765386317,-1.7124434110973568,-2.209606093493957,-1.7038836230819288
2022-11-08 11:00:00,-1.7044084720267823,-1.672601030017244,-1.6855237879128362,-1.6725045628027488
2022-11-08 12:00:00,-1.6721053917933848,-1.681677093660978,-1.7200026825164274,-1.674514059273831
2022-11-08 13:00:00,-1.6755057160284794,-1.6732317395246925,-1.7116121448481365,-1.7052748129465254
2022-11-08 14:00:00,-1.7081179166468852,-1.720919531551078,-1.7501620040241204,-1.724751471050844
2022-11-08 15:00:00,-1.7272833805174164,-1.7285957277514548,-1.7100583415762285,-1.7191867115924653
2022-11-08 16:00:00,-1.7176851925628989,-1.7293648856873636,-1.7012016629263662,-1.7245968943992227
2022-11-08 18:00:00,-1.7353205105276388,-1.727826569815546,-1.7130105677928504,-1.728167615051681
2022-11-08 19:00:00,-1.7285044060381995,-1.744748044405553,-1.738663859812017,-1.7646322471692102
2022-11-08 20:00:00,-1.7645323869109464,-1.769053435180291,-1.7703459085261768,-1.7972479206613652
2022-11-08 21:00:00,-1.796990027336848,-1.7913590153216663,-1.769895305577324,-1.779317029073261
2022-11-08 22:00:00,-1.779354709372108,-1.7402869283772786,-1.7532696105679326,-1.7630864806529958
2022-11-08 23:00:00,-1.7623530881966383,-1.7876670572293005,-1.7605569479131684,-1.7756226470995047
2022-11-09 00:00:00,-1.7759543851370134,-1.7767450145393857,-1.762421511839457,-1.7604586775754278
2022-11-09 01:00:00,-1.760343805694081,-1.7719762353367479,-1.7524771708992581,-1.750102041916781
2022-11-09 02:00:00,-1.7513947705480837,-1.7364565218564492,-1.7288593611662897,-1.7253697776573298
2022-11-09 03:00:00,-1.7266651397473962,-1.6887533466713422,-1.7013725812862754,-1.6969276737589607
2022-11-09 04:00:00,-1.6980715041341052,-1.7196734956949027,-1.7694136265630342,-1.7830268687121789
2022-11-09 05:00:00,-1.782925049818957,-1.7944510302240226,-1.8175970660248324,-1.7711244665373176
2022-11-09 06:00:00,-1.7713330353811358,-1.7775141724752979,-1.757293961042169,-1.769887853324346
2022-11-09 07:00:00,-1.770405674226111,-1.7776680040624797,-1.769724387217415,-1.7853609761516658
2022-11-09 08:00:00,-1.7853980128990268,-1.7788986567599336,-1.831115154490415,-1.7522661150394847
2022-11-09 09:00:00,-1.7521675715106044,-1.680754104137884,-1.729636262802242,-1.7235148578378725
2022-11-09 10:00:00,-1.7235584798780634,-1.5890704781774785,-1.764301613798461,-1.7281521573865193
2022-11-09 11:00:00,-1.7283498458456954,-1.7099821057024451,-1.703687748161417,-1.715646906270334
2022-11-09 12:00:00,-1.7145939887128125,-1.726903580292452,-1.7116121448481365,-1.7128490688759828
2022-11-09 13:00:00,-1.7133729631920296,-1.7330568437797291,-1.81448945948102,-1.824932598966789
2022-11-09 14:00:00,-1.8243317253908558,-1.8347395229069592,-1.844462324596085,-1.846867025831889
2022-11-09 15:00:00,-1.849231372403294,-1.817971879904134,-1.826438206641976,-1.836201236870003
2022-11-09 16:00:00,-1.8348418184811446,-1.8224329959324084,-1.807015665743153,-1.802658103468119
2022-11-09 18:00:00,-1.8027087544595048,-1.826140337183492,-1.8196014722455929,-1.8057496365005514
2022-11-09 19:00:00,-1.805629942097837,-1.825509627676047,-1.8000235510195797,-1.8065225197586585
2022-11-09 20:00:00,-1.8057845022903412,-1.7953586365883953,-1.7994020297108142,-1.8011123369519049
2022-11-09 21:00:00,-1.801920497477734,-1.798281436744852,-1.7900792100793808,-1.7714336198405605
2022-11-09 22:00:00,-1.7714721395543898,-1.7769142292852853,-1.7585370036596926,-1.7603041009238065
2022-11-09 23:00:00,-1.7615957432533642,-1.7790524883471155,-1.7461065774844466,-1.7562851079816455
2022-11-10 00:00:00,-1.7557224559382032,-1.7432097285337353,-1.7321223480372927,-1.7176409450762509
2022-11-10 01:00:00,-1.7173915281971408,-1.7382871177439123,-1.742222069304682,-1.7539664582073204
2022-11-10 02:00:00,-1.7540068378014042,-1.7808984673932964,-1.7967605641485767,-1.8150242355978448
2022-11-10 03:00:00,-1.815212674033101,-1.77536053025475,-1.7913222526969041,-1.791528584551365
2022-11-10 04:00:00,-1.7914104043874417,-1.7959739629371223,-1.8068602854159626,-1.7969542250232842
2022-11-10 05:00:00,-1.7971445875293521,-1.80305021594749,-1.816649246028971,-1.7780804158602894
2022-11-10 06:00:00,-1.778118227832075,-1.7896668678626668,-1.7927206756416216,-1.7909102779448793
2022-11-10 07:00:00,-1.7911167400216836,-1.7878208888164824,-1.7717443314708907,-1.7623290550600506
2022-11-10 08:00:00,-1.7622139840233844,-1.3615535607354552,-1.740979026687155,-1.3944211665355288
2022-11-10 09:00:00,-1.394978966633207,-1.2378883477999312,-1.3739706938629976,-1.2260871929196315
2022-11-10 10:00:00,-1.2261837803992786,-1.1129617158495175,-1.1994785864279718,-1.1186564200426337
2022-11-10 11:00:00,-1.118764446608801,-1.1409590647166212,-1.2027415732989746,-1.1330320486434415
2022-11-10 12:00:00,-1.1323657435491796,-1.1621878237477241,-1.1597012226671832,-1.1580734662061356
2022-11-10 13:00:00,-1.1553952122323143,-1.1286525377420704,-1.1267605933027776,-1.1237574495461446
2022-11-10 14:00:00,-1.1244986297507114,-1.0894254830106884,-1.099413655717235,-1.069191891523728
2022-11-10 15:00:00,-1.0714844837217412,-1.0686582187411306,-1.0628992788274492,-1.0460208514456528
2022-11-10 16:00:00,-1.0484395590193527,-1.0532750600229412,-1.0380384264769538,-1.0506426933291377
2022-11-10 18:00:00,-1.0682387196791507,-1.0912714620568693,-1.0706682951869784,-1.0988706086350721
2022-11-10 19:00:00,-1.1010054804900606,-1.1109619052161512,-1.0955291475374704,-1.1070631711710153
2022-11-10 20:00:00,-1.1061059668427007,-1.1109619052161512,-1.1443185702753154,-1.1716762115488362
2022-11-10 21:00:00,-1.1711603518677545,-1.1154230212444256,-1.1396726984923171,-1.0908326227507503
2022-11-10 22:00:00,-1.091268188362289,-1.115730684418789,-1.0950785445886178,-1.112782507281012
2022-11-10 23:00:00,-1.1128911592936366,-1.1140385369597898,-1.1053181081504788,-1.088220277338344
2022-11-11 00:00:00,-1.088625209070465,-0.961129939300987,-1.0644530820993536,-0.9681142190283778
2022-11-11 01:00:00,-0.968377379302133,-0.942054822490432,-1.0144206167439853,-1.0085978440880714
2022-11-11 02:00:00,-1.0093358303157696,-0.9642219542033433,-1.0131931121591804,-0.9619156952983515
2022-11-11 03:00:00,-0.9632923489687428,-0.9151342947336008,-1.0164560990301832,-0.8952931584494519
2022-11-11 04:00:00,-0.8960586652293774,-0.91651877901824,-0.9333120859505001,-0.917861349586203
2022-11-11 05:00:00,-0.9178361963532325,-0.9072888837873243,-0.988176879481498,-1.0058154643588821
2022-11-11 06:00:00,-1.0070174274282038,-1.0009723203810996,-1.0228111544122762,-0.989584915938617
2022-11-11 07:00:00,-0.9893975654827175,-0.9792820665884514,-0.9968626397714512,-0.9588241622659227
2022-11-11 08:00:00,-0.9598920247336481,-0.915595789495146,-0.9561529940475163,-0.8923562020686411
2022-11-11 09:00:00,-0.8934311419568071,-0.9215952213952413,-1.015508279034322,-0.9667230291637848
2022-11-11 10:00:00,-0.9798302895667002,-0.9394396855083422,-0.9772847185454377,-0.9207983059670138
2022-11-11 11:00:00,-0.922024777570098,-0.9348247378928827,-0.9518023448861804,-0.9223440724832281
2022-11-11 12:00:00,-0.9224730021283604,-0.9209798950465143,-0.904722105747434,-0.9084321738372882
2022-11-11 13:00:00,-0.9099690825547644,-0.8974436622076851,-0.896331568079143,-0.8959114650559377
2022-11-11 14:00:00,-0.8963677856143892,-0.8853063499790339,-0.8786182107794149,-0.8540366501316546
2022-11-11 15:00:00,-0.8543274132532237,-0.8845218088844038,-0.8621478960972139,-0.8570045218427891
2022-11-11 16:00:00,-0.8581759620465808,-0.8156052578269153,-0.8492668669731153,-0.803320050734612
2022-11-13 18:00:00,-0.8850848915615762,-0.9059197826614064,-0.9257139879508836,-0.9246627222575533
2022-11-13 19:00:00,-0.9255642059784468,-0.9316096577207836,-0.9176186729042513,-0.9126212010962323
2022-11-13 20:00:00,-0.9119783650573217,-0.9119038314027804,-0.9205708991208732,-0.9370288543872789
2022-11-13 21:00:00,-0.9373262366280222,-0.9560534969239857,-0.9326905646417384,-0.93038205836755
2022-11-13 22:00:00,-0.9305101321385828,-0.9120576629899622,-0.9005268369132885,-0.9257447588189034
2022-11-13 23:00:00,-0.9266615833452259,-0.9537460231162558,-0.9564637547018973,-0.9591333155691656
2022-11-14 00:00:00,-0.9598765687143981,-0.9775899191294521,-0.977750859527009,-1.0025693546748284
2022-11-14 01:00:00,-1.0030143184423426,-0.9539152378621554,-0.9754356926518676,-0.9554234759302476
2022-11-14 02:00:00,-0.9558734597285369,-0.9519000440700748,-0.9424795252547468,-0.9430728014656837
2022-11-14 03:00:00,-0.9434931883089449,-0.9140574736233285,-0.928184535153212,-0.9473854900459258
2022-11-14 04:00:00,-0.9489182510658435,-0.9772822559550851,-0.9923721483156435,-1.0225097427340115
2022-11-14 05:00:00,-1.0231071434678987,-1.0355844274970256,-1.03446467895157,-1.0164812533207719
2022-11-14 06:00:00,-1.0161519348052088,-1.0454296490766648,-1.0512457542881555,-1.0351850281669799
2022-11-14 07:00:00,-1.0354565028489906,-0.9782052454781791,-1.0162851806702742,-0.9504770230783545
2022-11-14 08:00:00,-0.9513912141459132,-0.9454391174084341,-0.9660973349877152,-0.9211074592702567
2022-11-14 09:00:00,-0.9215610969925856,-0.8494482070069325,-0.9090727549087699,-0.8379452206978457
2022-11-14 10:00:00,-0.8380831370210211,-0.7773011926186236,-0.8150676569584674,-0.8014651309151547
2022-11-14 11:00:00,-0.8003704500499786,-0.8256043109937398,-0.8446054571573984,-0.8285160449489309
2022-11-14 12:00:00,-0.8299069028375445,-0.8169897421115545,-0.7993742439122186,-0.8118217665738016
2022-11-14 13:00:00,-0.8121324806995541,-0.7969916357779091,-0.7872545783913535,-0.7730230270167855
2022-11-14 14:00:00,-0.7741106733434998,-0.7952994883189063,-0.7679874178197209,-0.7795152463848894
2022-11-14 15:00:00,-0.7796593842544024,-0.7874540773726298,-0.7692304604372445,-0.7896091017357788
2022-11-14 16:00:00,-0.7921787598472485,-0.8176050684602816,-0.7756165918847784,-0.8064115837670442
2022-11-14 18:00:00,-0.821715212634818,-0.8422181224093831,-0.8041910340551258,-0.8326896145427133
2022-11-14 19:00:00,-0.8312824885508353,-0.8523710071633893,-0.8360440011291949,-0.8566489955440573
2022-11-14 20:00:00,-0.8561666795440234,-0.8194510475064626,-0.8358886208020043,-0.8376360673946028
2022-11-14 21:00:00,-0.8383922574060294,-0.8202355886010927,-0.8191075454654224,-0.8093485401478551
2022-11-14 22:00:00,-0.8094895014077301,-0.8205432517754562,-0.7880314800273057,-0.8040929339927226
2022-11-14 23:00:00,-0.8059500729993814,-0.8296039322604688,-0.7916052275526894,-0.8087766065368547
2022-11-15 00:00:00,-0.8089176286954637,-0.7979146253009997,-0.7813501259581096,-0.8113580366189338
2022-11-15 01:00:00,-0.81197792050705,-0.8317575744810168,-0.8107170077971315,-0.8246670863235532
2022-11-15 02:00:00,-0.8244972960998961,-0.6347146944597265,-0.7917606078798798,-0.6247840181116894
2022-11-15 03:00:00,-0.6246355111726066,-0.6546974176346577,-0.7299192376580272,-0.7078071376976407
2022-11-15 04:00:00,-0.707958910951667,-0.7163838840945967,-0.744524988413943,-0.7277475257568238
2022-11-15 05:00:00,-0.727897175784719,-0.7423814223283342,-0.7325607032202682,-0.7204669654654473
