date,open,high,low,close
2023-02-13 04:00:00,0.7552007521462438,0.7359625168985643,0.7734672398424718,0.7433792923463398
2023-02-13 05:00:00,0.7430216916486234,0.7458461949169757,0.7647554858860975,0.7658053946908117
2023-02-13 06:00:00,0.7654450535424098,0.821600442957969,0.7935416100305164,0.8056960723123932
2023-02-13 07:00:00,0.8053928680666832,0.8119270559612265,0.8291229022609045,0.8185836388698633
2023-02-13 08:00:00,0.8186881357382189,0.7918009681815577,0.8022035825357097,0.8005732956153427
2023-02-13 09:00:00,0.8006055795207756,0.7709945270964905,0.7353097575135547,0.7344485436250896
2023-02-13 10:00:00,0.7342284595785482,0.7324617898907926,0.7249801063938554,0.7532651350280543
2023-02-13 11:00:00,0.7534024183660455,0.7738272708589644,0.7851658808696028,0.7968645541324907
2023-02-13 12:00:00,0.7967980728275273,0.7773527379869317,0.7940767606306922,0.7786309421599384
2023-02-13 13:00:00,0.7779465738902736,0.7690400576009832,0.7466848191080195,0.7322530678977807
2023-02-13 14:00:00,0.7316115738708109,0.7319669874868676,0.716853284488838,0.7305041296065378
2023-02-13 15:00:00,0.7306317920181515,0.7203143908744222,0.7348243883645569,0.711092154955487
2023-02-13 16:00:00,0.7104160398683317,0.6899335232733953,0.6843086607803848,0.6613528461051926
2023-02-13 17:00:00,0.6614889587449986,0.6623606593146467,0.6852669537155859,0.6651236066763853
2023-02-13 18:00:00,0.6647507641532199,0.6872863304123946,0.682889889421775,0.7099882151829999
2023-02-13 19:00:00,0.7101307869238874,0.6863833160252294,0.6933564395322197,0.6808888589329273
2023-02-13 20:00:00,0.6807249290421564,0.6712423624651102,0.6919750042619934,0.6978572815033013
2023-02-13 21:00:00,0.6971827837064565,0.6720587864315877,0.7137046077017495,0.6897948000188385
2023-02-13 23:00:00,0.6913040925904979,0.6727886199773774,0.7181351568567051,0.7008466015613862
2023-02-14 00:00:00,0.700630623643665,0.6991368479864112,0.7273322799620773,0.7237812604302618
2023-02-14 01:00:00,0.7232152154625745,0.6986173054622876,0.7325095508847215,0.7278125011724932
2023-02-14 02:00:00,0.7272955727983348,0.7223307106704187,0.7474439862385054,0.7394968974161286
2023-02-14 03:00:00,0.7392637941631036,0.7210442244202119,0.7551227750829086,0.746963995652508
2023-02-14 04:00:00,0.7470152328708561,0.728899212582529,0.7657386695468905,0.7484152423197107
2023-02-14 05:00:00,0.7477221640810033,0.7323133491696157,0.7746371039451855,0.7617369424955731
2023-02-14 06:00:00,0.7612530754892577,0.8008929623536873,0.7856636953813951,0.797993301540314
2023-02-14 07:00:00,0.7976042224531343,0.7922215502248928,0.776342118648075,0.7544931129772281
2023-02-14 08:00:00,0.7546054416534884,0.7603067951716994,0.774873565838287,0.7718460538953219
2023-02-14 09:00:00,0.7720058712646515,0.7880775800920163,0.7953959690869431,0.8023594453595928
2023-02-14 10:00:00,0.8021806718661904,0.7786268541770407,0.7912641086390645,0.7598267545746391
2023-02-14 11:00:00,0.7596159716341796,0.7364820594226879,0.7230759658862478,0.7363463277283555
2023-02-14 12:00:00,0.7359771841510182,0.759849102948068,0.7572011506696424,0.7712630744649067
2023-02-14 13:00:00,0.7714105607718961,0.8696457563791344,0.6759578223450603,0.7991964718541517
2023-02-14 14:00:00,0.7994149585352648,0.8168255997600883,0.5927979081500759,0.7228137626521267
2023-02-14 15:00:00,0.7229175602161954,0.8103436882686658,0.6757089150891641,0.674662142463387
2023-02-14 16:00:00,0.6747842264165371,0.6751884116364155,0.600202899012994,0.6405268362399436
